KEW_FAMILY_EXT,QUERY,KEW_GENUS_EXT
Santalaceae,Xylophyllos,Xylophyllos
Santalaceae,Xynophylla,Xynophylla
Sapindaceae,Bridgesia,Bridgesia
Sapindaceae,Molinaea,Molinaea
Sapindaceae,Pometia,Pometia
Sapindaceae,Alectryon,Alectryon
Sapindaceae,Allophylastrum,Allophylastrum
Sapindaceae,Allophylus,Allophylus
Sapindaceae,Allosanthus,Allosanthus
Sapindaceae,Amesiodendron,Amesiodendron
Sapindaceae,Amirola,Amirola
Sapindaceae,Anomosanthes,Lepisanthes
Sapindaceae,Aphania,Lepisanthes
Sapindaceae,Aphanococcus,Lepisanthes
Sapindaceae,Apiocarpus,Apiocarpus
Sapindaceae,Aporetica,Aporetica
Sapindaceae,Aporrhiza,Aporrhiza
Sapindaceae,Arfeuillea,Arfeuillea
Sapindaceae,Arytera,Arytera
Sapindaceae,Atalaya,Atalaya
Sapindaceae,Athyana,Athyana
Sapindaceae,Averrhoidium,Averrhoidium
Sapindaceae,Azamara,Azamara
Sapindaceae,Balsas,Balsas
Sapindaceae,Beguea,Beguea
Sapindaceae,Bellingia,Zollingeria
Sapindaceae,Bemarivea,Tinopsis
Sapindaceae,Bizonula,Bizonula
Sapindaceae,Blighia,Blighia
Sapindaceae,Blighiopsis,Blighiopsis
Sapindaceae,Blomia,Blomia
Sapindaceae,Boniodendron,Boniodendron
Sapindaceae,Bottegoa,Bottegoa
Sapindaceae,Bumalda,Bumalda
Sapindaceae,Camptolepis,Camptolepis
Sapindaceae,Cardiophyllarium,Doratoxylon
Sapindaceae,Cardiospermum,Cardiospermum
Sapindaceae,Castanella,Castanella
Sapindaceae,Castanospora,Castanospora
Sapindaceae,Chiarinia,Lecaniodiscus
Sapindaceae,Chimborazoa,Chimborazoa
Sapindaceae,Chonopetalum,Chonopetalum
Sapindaceae,Chouxia,Chouxia
Sapindaceae,Chytranthus,Chytranthus
Sapindaceae,Cnemidiscus,Glenniea
Sapindaceae,Cnesmocarpon,Cnesmocarpon
Sapindaceae,Conchopetalum,Conchopetalum
Sapindaceae,Conghas,Conghas
Sapindaceae,Cossignia,Cossinia
Sapindaceae,Cossinia,Cossinia
Sapindaceae,Cotylodiscus,Plagioscyphus
Sapindaceae,Crossonephelis,Glenniea
Sapindaceae,Crula,Crula
Sapindaceae,Cubilia,Cubilia
Sapindaceae,Cupania,Cupania
Sapindaceae,Cupaniopsis,Cupaniopsis
Sapindaceae,Cururu,Cururu
Sapindaceae,Cussambium,Cussambium
Sapindaceae,Deinbollia,Deinbollia
Sapindaceae,Delavaya,Delavaya
Sapindaceae,Delpya,Sisyrolepis
Sapindaceae,Diacarpa,Atalaya
Sapindaceae,Diatenopteryx,Diatenopteryx
Sapindaceae,Dicranopetalum,Dicranopetalum
Sapindaceae,Dictyoneura,Dictyoneura
Sapindaceae,Dilodendron,Dilodendron
Sapindaceae,Dimocarpus,Dimocarpus
Sapindaceae,Diploglottis,Diploglottis
Sapindaceae,Diplokeleba,Diplokeleba
Sapindaceae,Diplopeltis,Diplopeltis
Sapindaceae,Dipterodendron,Dilodendron
Sapindaceae,Distichostemon,Distichostemon
Sapindaceae,Dittelasma,Dittelasma
Sapindaceae,Dodonaea,Dodonaea
Sapindaceae,Doratoxylon,Doratoxylon
Sapindaceae,Dubanus,Dubanus
Sapindaceae,Eccremanthus,Eccremanthus
Sapindaceae,Elattostachys,Elattostachys
Sapindaceae,Eriandrostachys,Macphersonia
Sapindaceae,Eriocoelum,Eriocoelum
Sapindaceae,Erioglossum,Lepisanthes
Sapindaceae,Erythrophysa,Erythrophysa
Sapindaceae,Erythrophysopsis,Erythrophysa
Sapindaceae,Euchorium,Euchorium
Sapindaceae,Euonymoides,Euonymoides
Sapindaceae,Euphoria,Litchi
Sapindaceae,Euphorianthus,Euphorianthus
Sapindaceae,Eurycorymbus,Eurycorymbus
Sapindaceae,Exothea,Exothea
Sapindaceae,Filicium,Filicium
Sapindaceae,Ganophyllum,Ganophyllum
Sapindaceae,Gereaua,Gereaua
Sapindaceae,Glenniea,Glenniea
Sapindaceae,Gloeocarpus,Gloeocarpus
Sapindaceae,Glossolepis,Chytranthus
Sapindaceae,Gongrodiscus,Gongrodiscus
Sapindaceae,Gongrospermum,Gongrospermum
Sapindaceae,Guindilia,Guindilia
Sapindaceae,Guioa,Guioa
Sapindaceae,Haplocoelopsis,Haplocoelopsis
Sapindaceae,Haplocoelum,Haplocoelum
Sapindaceae,Harpullia,Harpullia
Sapindaceae,Hebecoccus,Lepisanthes
Sapindaceae,Hedyachras,Glenniea
Sapindaceae,Hemigyrosa,Hemigyrosa
Sapindaceae,Heterodendrum,Alectryon
Sapindaceae,Hippobromus,Hippobromus
Sapindaceae,Hippocastanum,Hippocastanum
Sapindaceae,Hirania,Hirania
Sapindaceae,Hornea,Hornea
Sapindaceae,Houssayanthus,Houssayanthus
Sapindaceae,Howethoa,Lepisanthes
Sapindaceae,Hypelate,Hypelate
Sapindaceae,Hypseloderma,Hypseloderma
Sapindaceae,Irina,Irina
Sapindaceae,Jagera,Jagera
Sapindaceae,Koelreuteria,Koelreuteria
Sapindaceae,Laccodiscus,Laccodiscus
Sapindaceae,Lachnopetalum,Lachnopetalum
Sapindaceae,Laetji,Laetji
Sapindaceae,Lamprospermum,Lamprospermum
Sapindaceae,Lasianthemum,Lasianthemum
Sapindaceae,Lecaniodiscus,Lecaniodiscus
Sapindaceae,Lepiderema,Lepiderema
Sapindaceae,Lepidopetalum,Lepidopetalum
Sapindaceae,Lepisanthes,Lepisanthes
Sapindaceae,Litchi,Litchi
Sapindaceae,Llagunoa,Llagunoa
Sapindaceae,Lophostigma,Lophostigma
Sapindaceae,Loxodiscus,Loxodiscus
Sapindaceae,Lychnodiscus,Lychnodiscus
Sapindaceae,Macphersonia,Macphersonia
Sapindaceae,Magonia,Magonia
Sapindaceae,Majidea,Majidea
Sapindaceae,Manongarivea,Lepisanthes
Sapindaceae,Matayba,Matayba
Sapindaceae,Melanodiscus,Glenniea
Sapindaceae,Melicocca,Melicocca
Sapindaceae,Melicoccus,Melicoccus
Sapindaceae,Mischarytera,Mischarytera
Sapindaceae,Mischocarpus,Mischocarpus
Sapindaceae,Mischocodon,Mischocarpus
Sapindaceae,Monopteris,Monopteris
Sapindaceae,Namataea,Namataea
Sapindaceae,Negundium,Negundium
Sapindaceae,Negundo,Negundo
Sapindaceae,Neotina,Neotina
Sapindaceae,Nephelium,Nephelium
Sapindaceae,Omalocarpus,Deinbollia
Sapindaceae,Ornitrophe,Ornitrophe
Sapindaceae,Otolepis,Otolepis
Sapindaceae,Otonephelium,Otonephelium
Sapindaceae,Otonychium,Otonychium
Sapindaceae,Otophora,Lepisanthes
Sapindaceae,Palaoea,Tristiropsis
Sapindaceae,Pancovia,Pancovia
Sapindaceae,Pappea,Pappea
Sapindaceae,Paranephelium,Paranephelium
Sapindaceae,Paullinia,Paullinia
Sapindaceae,Pavieasia,Pavieasia
Sapindaceae,Pedicellia,Pedicellia
Sapindaceae,Pentascyphus,Pentascyphus
Sapindaceae,Phaeocarpus,Phaeocarpus
Sapindaceae,Phialodiscus,Blighia
Sapindaceae,Phoenicimon,Phoenicimon
Sapindaceae,Phyllotrichum,Phyllotrichum
Sapindaceae,Placioscyphus,Placioscyphus
Sapindaceae,Placodiscus,Placodiscus
Sapindaceae,Plagioscyphus,Plagioscyphus
Sapindaceae,Poculodiscus,Plagioscyphus
Sapindaceae,Podonephelium,Podonephelium
Sapindaceae,Porocystis,Porocystis
Sapindaceae,Prostea,Prostea
Sapindaceae,Pseudima,Pseudima
Sapindaceae,Pseudolitchi,Stadmannia
Sapindaceae,Pseudonephelium,Dimocarpus
Sapindaceae,Pseudopancovia,Pseudopancovia
Sapindaceae,Pseudoprotorhus,Filicium
Sapindaceae,Pseudopteris,Pseudopteris
Sapindaceae,Radlkofera,Radlkofera
Sapindaceae,Ratonia,Ratonia
Sapindaceae,Rhaganus,Rhaganus
Sapindaceae,Rhysotoechia,Rhysotoechia
Sapindaceae,Rulac,Rulac
Sapindaceae,Saccharodendron,Saccharodendron
Sapindaceae,Sapindopsis,Lepisanthes
Sapindaceae,Sapindus,Sapindus
Sapindaceae,Sarcopteryx,Sarcopteryx
Sapindaceae,Sarcotoechia,Sarcotoechia
Sapindaceae,Schleichera,Schleichera
Sapindaceae,Schmidelia,Schmidelia
Sapindaceae,Scyphonychium,Scyphonychium
Sapindaceae,Scyphopetalum,Paranephelium
Sapindaceae,Scytalia,Scytalia
Sapindaceae,Seriana,Seriana
Sapindaceae,Serjania,Serjania
Sapindaceae,Sinoradlkofera,Boniodendron
Sapindaceae,Sisyrolepis,Sisyrolepis
Sapindaceae,Smelophyllum,Smelophyllum
Sapindaceae,Spanoghea,Spanoghea
Sapindaceae,Stadmania,Stadmania
Sapindaceae,Stadmannia,Stadmannia
Sapindaceae,Stocksia,Stocksia
Sapindaceae,Storthocalyx,Storthocalyx
Sapindaceae,Strophiodiscus,Plagioscyphus
Sapindaceae,Synima,Synima
Sapindaceae,Talisia,Talisia
Sapindaceae,Talisiopsis,Zanha
Sapindaceae,Thinouia,Thinouia
Sapindaceae,Thouinia,Thouinia
Sapindaceae,Thouinidium,Thouinidium
Sapindaceae,Thraulococcus,Lepisanthes
Sapindaceae,Thyana,Thyana
Sapindaceae,Tikalia,Blomia
Sapindaceae,Tina,Tina
Sapindaceae,Tinopsis,Tinopsis
Sapindaceae,Toechima,Toechima
Sapindaceae,Toulicia,Toulicia
Sapindaceae,Triceraia,Triceraia
Sapindaceae,Trigonachras,Trigonachras
Sapindaceae,Tripterodendron,Tripterodendron
Sapindaceae,Tristira,Tristira
Sapindaceae,Tristiropsis,Tristiropsis
Sapindaceae,Tsingya,Tsingya
Sapindaceae,Uitenia,Uitenia
Sapindaceae,Ungnadia,Ungnadia
Sapindaceae,Urvillea,Urvillea
Sapindaceae,Valenzuelia,Guindilia
Sapindaceae,Vitenia,Vitenia
Sapindaceae,Vouarana,Vouarana
Sapindaceae,Xanthoceras,Xanthoceras
Sapindaceae,Xerospermum,Xerospermum
Sapindaceae,Zanha,Zanha
Sapindaceae,Zollingeria,Zollingeria
Sapotaceae,Boivinella,Englerophytum
Sapotaceae,Imbricaria,Mimusops
Sapotaceae,Planchonella,Pouteria
Sapotaceae,Niemeyera,Niemeyera
Sapotaceae,Rostellaria,Rostellaria
Sapotaceae,Abebaia,Manilkara
Sapotaceae,Achradelpha,Pouteria
Sapotaceae,Achradotypus,Pycnandra
Sapotaceae,Achras,Manilkara
Sapotaceae,Achrouteria,Chrysophyllum
Sapotaceae,Afrosersalisia,Synsepalum
Sapotaceae,Aisandra,Diploknema
Sapotaceae,Albertisiella,Pouteria
Sapotaceae,Amorphospermum,Niemeyera
Sapotaceae,Aningeria,Pouteria
Sapotaceae,Apoia,Sarcosperma
Sapotaceae,Apterygia,Sideroxylon
Sapotaceae,Argania,Argania
Sapotaceae,Arnanthus,Pichonia
Sapotaceae,Aubletella,Aubletella
Sapotaceae,Aubregrinia,Aubregrinia
Sapotaceae,Aulandra,Aulandra
Sapotaceae,Austrogambeya,Chrysophyllum
Sapotaceae,Austromimusops,Vitellariopsis
Sapotaceae,Autranella,Autranella
Sapotaceae,Auzuba,Sideroxylon
Sapotaceae,Azaola,Madhuca
Sapotaceae,Baillonella,Baillonella
Sapotaceae,Bakeriella,Synsepalum
Sapotaceae,Bakerisideroxylon,Synsepalum
Sapotaceae,Barylucuma,Pouteria
Sapotaceae,Beauvisagea,Pouteria
Sapotaceae,Beccariella,Pouteria
Sapotaceae,Beccarimnia,Pouteria
Sapotaceae,Bequaertiodendron,Englerophytum
Sapotaceae,Binectaria,Mimusops
Sapotaceae,Blabea,Pouteria
Sapotaceae,Boerlagella,Boerlagella
Sapotaceae,Breviea,Breviea
Sapotaceae,Bumelia,Sideroxylon
Sapotaceae,Burckella,Burckella
Sapotaceae,Bureavella,Pouteria
Sapotaceae,Butyrospermum,Vitellaria
Sapotaceae,Cacosmanthus,Madhuca
Sapotaceae,Cainito,Chrysophyllum
Sapotaceae,Calocarpum,Pouteria
Sapotaceae,Calospermum,Pouteria
Sapotaceae,Calvaria,Sideroxylon
Sapotaceae,Capurodendron,Capurodendron
Sapotaceae,Caramuri,Pouteria
Sapotaceae,Cassidispermum,Burckella
Sapotaceae,Ceratephorus,Payena
Sapotaceae,Chelonespermum,Burckella
Sapotaceae,Chiclea,Manilkara
Sapotaceae,Chloroluma,Chrysophyllum
Sapotaceae,Chorioluma,Pycnandra
Sapotaceae,Chromolucuma,Chromolucuma
Sapotaceae,Chrysophyllum,Chrysophyllum
Sapotaceae,Corbassona,Niemeyera
Sapotaceae,Cornuella,Chrysophyllum
Sapotaceae,Crepinodendron,Micropholis
Sapotaceae,Croixia,Palaquium
Sapotaceae,Cryptogyne,Sideroxylon
Sapotaceae,Cynodendron,Chrysophyllum
Sapotaceae,Dactimala,Chrysophyllum
Sapotaceae,Daphniluma,Pouteria
Sapotaceae,Dasillipe,Madhuca
Sapotaceae,Dasyaulus,Madhuca
Sapotaceae,Decateles,Sideroxylon
Sapotaceae,Delastrea,Labramia
Sapotaceae,Delpydora,Delpydora
Sapotaceae,Dichopsis,Palaquium
Sapotaceae,Dipholis,Sideroxylon
Sapotaceae,Diploknema,Diploknema
Sapotaceae,Diploon,Diploon
Sapotaceae,Discoluma,Pouteria
Sapotaceae,Dithecoluma,Pouteria
Sapotaceae,Donella,Chrysophyllum
Sapotaceae,Dumoria,Tieghemella
Sapotaceae,Eberhardtia,Eberhardtia
Sapotaceae,Ecclinusa,Ecclinusa
Sapotaceae,Eglerodendron,Pouteria
Sapotaceae,Elaeoluma,Elaeoluma
Sapotaceae,Elengi,Mimusops
Sapotaceae,Endotricha,Aubregrinia
Sapotaceae,Englerella,Pouteria
Sapotaceae,Englerophytum,Englerophytum
Sapotaceae,Epiluma,Pichonia
Sapotaceae,Eremoluma,Pouteria
Sapotaceae,Faucherea,Faucherea
Sapotaceae,Fibocentrum,Chrysophyllum
Sapotaceae,Fontbrunea,Pouteria
Sapotaceae,Franchetella,Pouteria
Sapotaceae,Galactoxylon,Palaquium
Sapotaceae,Gambeya,Chrysophyllum
Sapotaceae,Gambeyobotrys,Chrysophyllum
Sapotaceae,Ganua,Madhuca
Sapotaceae,Gayella,Pouteria
Sapotaceae,Gluema,Gluema
Sapotaceae,Glycoxylon,Pradosia
Sapotaceae,Gomphiluma,Pouteria
Sapotaceae,Guapeba,Pouteria
Sapotaceae,Guersentia,Chrysophyllum
Sapotaceae,Gymnoluma,Elaeoluma
Sapotaceae,Handeliodendron,Sideroxylon
Sapotaceae,Hapaloceras,Payena
Sapotaceae,Hormogyne,Pouteria
Sapotaceae,Ichthyophora,Pouteria
Sapotaceae,Illipe,Madhuca
Sapotaceae,Inhambanella,Inhambanella
Sapotaceae,Isonandra,Isonandra
Sapotaceae,Iteiluma,Pouteria
Sapotaceae,Ituridendron,Omphalocarpum
Sapotaceae,Jollya,Pycnandra
Sapotaceae,Kakosmanthus,Madhuca
Sapotaceae,Kantou,Inhambanella
Sapotaceae,Kaukenia,Mimusops
Sapotaceae,Keratephorus,Payena
Sapotaceae,Krausella,Pouteria
Sapotaceae,Krugella,Pouteria
Sapotaceae,Labatia,Pouteria
Sapotaceae,Labourdonnaisia,Labourdonnaisia
Sapotaceae,Labramia,Labramia
Sapotaceae,Lecomtedoxa,Lecomtedoxa
Sapotaceae,Leioluma,Pouteria
Sapotaceae,Le-Monniera,Neolemonniera
Sapotaceae,Leptostylis,Leptostylis
Sapotaceae,Letestua,Letestua
Sapotaceae,Lucuma,Pouteria
Sapotaceae,Lyciodes,Sideroxylon
Sapotaceae,Madhuca,Madhuca
Sapotaceae,Maesoluma,Pouteria
Sapotaceae,Magodendron,Magodendron
Sapotaceae,Mahea,Manilkara
Sapotaceae,Malacantha,Pouteria
Sapotaceae,Maniikara,Maniikara
Sapotaceae,Manilkara,Manilkara
Sapotaceae,Manilkariopsis,Manilkara
Sapotaceae,Martiusella,Chrysophyllum
Sapotaceae,Mastichodendron,Sideroxylon
Sapotaceae,Meioluma,Micropholis
Sapotaceae,Microluma,Pouteria
Sapotaceae,Micropholis,Micropholis
Sapotaceae,Mimusops,Mimusops
Sapotaceae,Mixandra,Diploknema
Sapotaceae,Monotheca,Sideroxylon
Sapotaceae,Mopania,Manilkara
Sapotaceae,Muriea,Manilkara
Sapotaceae,Murieanthe,Manilkara
Sapotaceae,Myrsiniluma,Pouteria
Sapotaceae,Myrtiluma,Pouteria
Sapotaceae,Nemaluma,Pouteria
Sapotaceae,Neoboivinella,Englerophytum
Sapotaceae,Neohemsleya,Neohemsleya
Sapotaceae,Neolabatia,Pouteria
Sapotaceae,Neolemonniera,Neolemonniera
Sapotaceae,Neopometia,Pradosia
Sapotaceae,Neoxythece,Pouteria
Sapotaceae,Nesoluma,Nesoluma
Sapotaceae,Nispero,Manilkara
Sapotaceae,Nogo,Lecomtedoxa
Sapotaceae,Northea,Northia
Sapotaceae,Northia,Northia
Sapotaceae,Northiopsis,Manilkara
Sapotaceae,Nycteristion,Chrysophyllum
Sapotaceae,Nzidora,Tridesmostemon
Sapotaceae,Ochroluma,Pouteria
Sapotaceae,Ochrothallus,Niemeyera
Sapotaceae,Omphalocarpum,Omphalocarpum
Sapotaceae,Oxythece,Pouteria
Sapotaceae,Pachystela,Synsepalum
Sapotaceae,Palaquium,Palaquium
Sapotaceae,Paralabatia,Pouteria
Sapotaceae,Paramicropholis,Micropholis
Sapotaceae,Passaveria,Ecclinusa
Sapotaceae,Payena,Payena
Sapotaceae,Peteniodendron,Pouteria
Sapotaceae,Peuceluma,Pouteria
Sapotaceae,Phlebolithis,Phlebolithis
Sapotaceae,Pichonia,Pichonia
Sapotaceae,Piresodendron,Pouteria
Sapotaceae,Platyluma,Micropholis
Sapotaceae,Pleioluma,Pouteria
Sapotaceae,Podoluma,Pouteria
Sapotaceae,Poissonella,Pouteria
Sapotaceae,Pouteria,Pouteria
Sapotaceae,Pradosia,Pradosia
Sapotaceae,Prieurella,Chrysophyllum
Sapotaceae,Prozetia,Pouteria
Sapotaceae,Pseudoboivinella,Englerophytum
Sapotaceae,Pseudocladia,Pouteria
Sapotaceae,Pseudolabatia,Pouteria
Sapotaceae,Pseudopachystela,Synsepalum
Sapotaceae,Pseudoxythece,Pouteria
Sapotaceae,Pycnandra,Pycnandra
Sapotaceae,Pyriluma,Pouteria
Sapotaceae,Radia,Mimusops
Sapotaceae,Radlkoferella,Pouteria
Sapotaceae,Ragala,Chrysophyllum
Sapotaceae,Reptonia,Sideroxylon
Sapotaceae,Rhamnoluma,Pichonia
Sapotaceae,Richardella,Pouteria
Sapotaceae,Robertia,Sideroxylon
Sapotaceae,Rogeonella,Synsepalum
Sapotaceae,Sandwithiodoxa,Pouteria
Sapotaceae,Sapota,Manilkara
Sapotaceae,Sarcaulus,Sarcaulus
Sapotaceae,Sarcorhyna,Sarcorhyna
Sapotaceae,Sarcosperma,Sarcosperma
Sapotaceae,Schefferella,Burckella
Sapotaceae,Sclerocladus,Sideroxylon
Sapotaceae,Scleroxylon,Scleroxylon
Sapotaceae,Sclerozus,Sideroxylon
Sapotaceae,Sebertia,Niemeyera
Sapotaceae,Semicipium,Mimusops
Sapotaceae,Sersalisia,Pouteria
Sapotaceae,Shaferodendron,Manilkara
Sapotaceae,Siderocarpus,Pouteria
Sapotaceae,Sideroxylon,Sideroxylon
Sapotaceae,Sinosideroxylon,Sideroxylon
Sapotaceae,Spiniluma,Sideroxylon
Sapotaceae,Spondogona,Sideroxylon
Sapotaceae,Sprucella,Micropholis
Sapotaceae,Stephanoluma,Micropholis
Sapotaceae,Stironeuron,Synsepalum
Sapotaceae,Stisseria,Manilkara
Sapotaceae,Synarrhena,Manilkara
Sapotaceae,Synsepalum,Synsepalum
Sapotaceae,Syzygiopsis,Pouteria
Sapotaceae,Tatina,Sideroxylon
Sapotaceae,Tieghemella,Tieghemella
Sapotaceae,Tisserantiodoxa,Englerophytum
Sapotaceae,Tridesmostemon,Tridesmostemon
Sapotaceae,Tropalanthe,Pycnandra
Sapotaceae,Trouettia,Niemeyera
Sapotaceae,Tsebona,Tsebona
Sapotaceae,Tulestea,Synsepalum
Sapotaceae,Urbanella,Pouteria
Sapotaceae,Vanderystia,Omphalocarpum
Sapotaceae,Van-Royena,Pouteria
Sapotaceae,Van-royena,Van-royena
Sapotaceae,Verlangia,Verlangia
Sapotaceae,Vidoricum,Madhuca
Sapotaceae,Villocuspis,Chrysophyllum
Sapotaceae,Vincentella,Synsepalum
Sapotaceae,Vitellaria,Vitellaria
Sapotaceae,Vitellariopsis,Vitellariopsis
Sapotaceae,Walkeria,Lecomtedoxa
Sapotaceae,Wildemaniodoxa,Englerophytum
Sapotaceae,Woikoia,Pouteria
Sapotaceae,Xantolis,Xantolis
Sapotaceae,Zeyherella,Englerophytum
Sarcolaenaceae,Eremolaena,Eremolaena
Sarcolaenaceae,Leptolaena,Leptolaena
Sarcolaenaceae,Mediusella,Mediusella
Sarcolaenaceae,Pentachlaena,Pentachlaena
Sarcolaenaceae,Perrierodendron,Perrierodendron
Sarcolaenaceae,Rhodolaena,Rhodolaena
Sarcolaenaceae,Sarcochlaena,Sarcochlaena
Sarcolaenaceae,Sarcolaena,Sarcolaena
Sarcolaenaceae,Schizolaena,Schizolaena
Sarcolaenaceae,Xerochlamys,Leptolaena
Sarcolaenaceae,Xyloolaena,Xyloolaena
Sargentodoxaceae,Sargentodoxa,Sargentodoxa
Sarraceniaceae,Chrysamphora,Darlingtonia
Sarraceniaceae,Darlingtonia,Darlingtonia
Sarraceniaceae,Heliamphora,Heliamphora
Sarraceniaceae,Sarracenia,Sarracenia
Saururaceae,Gymnotheca,Gymnotheca
Saururaceae,Anemopsis,Anemopsis
Saururaceae,Circaeocarpus,Circaeocarpus
Saururaceae,Houttuynia,Houttuynia
Saururaceae,Neobiondia,Saururus
Saururaceae,Saururus,Saururus
Saxifragaceae,Heucherella,Heucherella
Saxifragaceae,Heucherella,Heucherella
Saxifragaceae,Aceriphyllum,Mukdenia
Saxifragaceae,Anarmosa,Anarmosa
Saxifragaceae,Antiphylla,Antiphylla
Saxifragaceae,Astilbe,Astilbe
Saxifragaceae,Astilboides,Astilboides
Saxifragaceae,Bensonia,Bensoniella
Saxifragaceae,Bensoniella,Bensoniella
Saxifragaceae,Bergenia,Bergenia
Saxifragaceae,Blondia,Blondia
Saxifragaceae,Boecherarctica,Boecherarctica
Saxifragaceae,Bolandra,Bolandra
Saxifragaceae,Boykinia,Boykinia
Saxifragaceae,Calyptranthe,Calyptranthe
Saxifragaceae,Cascadia,Cascadia
Saxifragaceae,Chondrosea,Chondrosea
Saxifragaceae,Chrysosplenium,Chrysosplenium
Saxifragaceae,Ciliaria,Ciliaria
Saxifragaceae,Conimitella,Conimitella
Saxifragaceae,Cymbalariella,Cymbalariella
Saxifragaceae,Dactyloides,Dactyloides
Saxifragaceae,Darmera,Darmera
Saxifragaceae,Dermasea,Dermasea
Saxifragaceae,Dimorphopetalum,Dimorphopetalum
Saxifragaceae,Diptera,Diptera
Saxifragaceae,Drummondia,Mitella
Saxifragaceae,Elmera,Elmera
Saxifragaceae,Evaiezoa,Evaiezoa
Saxifragaceae,Francoa,Francoa
Saxifragaceae,Frankoa,Francoa
Saxifragaceae,Geryonia,Geryonia
Saxifragaceae,Hemieva,Suksdorfia
Saxifragaceae,Heterisia,Heterisia
Saxifragaceae,Heuchera,Heuchera
Saxifragaceae,Hieronymusia,Suksdorfia
Saxifragaceae,Hirculus,Hirculus
Saxifragaceae,Holochloa,Holochloa
Saxifragaceae,Hoteia,Astilbe
Saxifragaceae,Hydatica,Hydatica
Saxifragaceae,Jepsonia,Jepsonia
Saxifragaceae,Leptarrhena,Leptarrhena
Saxifragaceae,Leptasea,Leptasea
Saxifragaceae,Leptaxis,Tolmiea
Saxifragaceae,Limnobotrya,Limnobotrya
Saxifragaceae,Lithophragma,Lithophragma
Saxifragaceae,Lobaria,Lobaria
Saxifragaceae,Megasea,Bergenia
Saxifragaceae,Micranthes,Micranthes
Saxifragaceae,Mitella,Mitella
Saxifragaceae,Mitellastra,Mitella
Saxifragaceae,Mitellopsis,Mitella
Saxifragaceae,Mukdenia,Mukdenia
Saxifragaceae,Muscaria,Muscaria
Saxifragaceae,Neoboykinia,Neoboykinia
Saxifragaceae,Oreanthus,Oreanthus
Saxifragaceae,Oreotrys,Oreotrys
Saxifragaceae,Oresitrophe,Oresitrophe
Saxifragaceae,Ozomelis,Mitella
Saxifragaceae,Panke,Francoa
Saxifragaceae,Pectiantia,Mitella
Saxifragaceae,Peltiphyllum,Darmera
Saxifragaceae,Peltoboykinia,Peltoboykinia
Saxifragaceae,Petalosteira,Petalosteira
Saxifragaceae,Piarophyla,Piarophyla
Saxifragaceae,Pleurendotria,Pleurendotria
Saxifragaceae,Pyrsonota,Pyrsonota
Saxifragaceae,Robertsonia,Robertsonia
Saxifragaceae,Robsonia,Robsonia
Saxifragaceae,Rodgersia,Rodgersia
Saxifragaceae,Saniculiphyllum,Saniculiphyllum
Saxifragaceae,Saxifraga,Saxifraga
Saxifragaceae,Saxifragella,Saxifragella
Saxifragaceae,Saxifragodes,Saxifragodes
Saxifragaceae,Saxifragopsis,Saxifragopsis
Saxifragaceae,Sekika,Sekika
Saxifragaceae,Spatularia,Spatularia
Saxifragaceae,Steiranisia,Steiranisia
Saxifragaceae,Suksdorfia,Suksdorfia
Saxifragaceae,Sullivantea,Sullivantea
Saxifragaceae,Sullivantia,Sullivantia
Saxifragaceae,Tanakaea,Tanakaea
Saxifragaceae,Tanakea,Tanakea
Saxifragaceae,Telesonix,Boykinia
Saxifragaceae,Tellima,Tellima
Saxifragaceae,Tetilla,Tetilla
Saxifragaceae,Tetraplasium,Tetraplasium
Saxifragaceae,Therofon,Boykinia
Saxifragaceae,Therophon,Boykinia
Saxifragaceae,Tiarella,Tiarella
Saxifragaceae,Tolmiea,Tolmiea
Saxifragaceae,Yamala,Yamala
Saxifragaceae,Zahlbrucknera,Saxifraga
Scapaniaceae,Blepharidophyllum,Blepharidophyllum
Scapaniaceae,Clandarium,Clandarium
Scapaniaceae,Delavayella,Delavayella
Scapaniaceae,Diplophyllum,Diplophyllum
Scapaniaceae,Douinia,Douinia
Scapaniaceae,Krunodiplophyllum,Krunodiplophyllum
Scapaniaceae,Macrodiplophyllum,Macrodiplophyllum
Scapaniaceae,Scapania,Scapania
Scapaniaceae,Scapaniella,Scapaniella
Scheuchzeriaceae,Scheuchzeria,Scheuchzeria
Schisandraceae,Kadsura,Kadsura
Schisandraceae,Schisandra,Schisandra
Schistochilaceae,Gottschea,Gottschea
Schistochilaceae,Pachyschistochila,Pachyschistochila
Schistochilaceae,Paraschistochila,Paraschistochila
Schistochilaceae,Pleurocladopsis,Pleurocladopsis
Schistochilaceae,Schistochila,Schistochila
Schistochilaceae,Schistochilaster,Schistochilaster
Schistochilaceae,Tegulifolium,Tegulifolium
Schistostegaceae,Schistostega,Schistostega
Schizaeaceae,Ornithopteris,Anemia
Schizaeaceae,Ripidium,Schizaea
Schizaeaceae,Actinostachys,Schizaea
Schizaeaceae,Aneimiaebotrys,Anemia
Schizaeaceae,Anemia,Anemia
Schizaeaceae,Anemidictyum,Anemia
Schizaeaceae,Anemirhiza,Anemia
Schizaeaceae,Colina,Mohria
Schizaeaceae,Cryptophyllum,Anemia
Schizaeaceae,Cteisium,Lygodium
Schizaeaceae,Gisopteris,Lygodium
Schizaeaceae,Hemianemia,Anemia
Schizaeaceae,Hugona,Lygodium
Schizaeaceae,Hydroglossum,Lygodium
Schizaeaceae,Lophidium,Schizaea
Schizaeaceae,Lygodictyon,Lygodium
